time,Mode,Knee_Angle,Knee_Velocity,Knee_Current,Ankle_Angle,Ankle_Velocity,Ankle_Current,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Z,Gyro_Y,Shank_Angle,Thigh_Angle,Knee_Ref_Torque,Ankle_Ref_Torque,Filtered_Vertical_Load
0,2,-0.0195318460646382,0.000152592547379986,0.0116885891293069,-0.0301522873622852,-0.0197353027944782,0.0344350515254168,-0.0452182582069358,-0.153457238481806,0.0149235511337626,0.0388297168899604,0.166905728324229,-0.102196315398623,-0.223548081911679,-0.203802606280709,0.0117496261482589,0.0383617664113285,0.250913012075157
0.03,2,-0.0199896237067782,0.000152592547379986,0.0120039470605589,-0.0346079897457808,-0.00938952808211514,0.0377717418947925,-0.0416374197617522,-0.158502965381837,0.0139469588305307,0.0459710481073438,0.187383648182623,-0.0786360260831528,-0.215084281950336,-0.194891201513718,0.0123193049918109,0.0358592486342967,0.313292845444095
0.06,2,-0.0203761914934741,0.000152592547379986,0.0122175766268909,-0.0376496678568885,-0.010559404278695,0.0360321868546607,-0.043061616870632,-0.155695262510046,0.0134179713329468,0.0510676391898353,0.184016439303771,-0.0721559292377494,-0.207149469486577,-0.186518957080803,0.0123599963377789,0.0376089765109205,0.377859838658813
0.09,2,-0.0207831049531541,0.000152592547379986,0.0124922432121749,-0.0399283832310963,-0.00422172714417961,0.0385652231411685,-0.0398876918851283,-0.157689138462477,0.0139876501764987,0.0623391420229703,0.184881130405591,-0.0822066916918444,-0.199448632262134,-0.178441724906156,0.0127262184514908,0.0393993957335124,0.433993550421664
0.12,2,-0.021230709758802,0.000152592547379986,0.0129093295083468,-0.0422070986053041,-0.0075991088595233,0.0394400870794804,-0.0404980620746483,-0.153904843287454,0.0126448357595548,0.0745974099958291,0.178187403993856,-0.0820540991444645,-0.192744733013906,-0.171320739361756,0.0128482924893948,0.0413220618305002,0.478723512476984
0.15,2,-0.0240078941211178,-0.00750755333109531,0.0160222174748985,-0.0448927274391919,-0.00774152857041129,0.0426953947569201,-0.0351674957528408,-0.154881435590686,0.0101626636555071,0.0727866451002533,0.168024740338349,-0.0850754315825882,-0.184464044109419,-0.160201829076001,0.0181178217922503,0.043956826481928,0.527410707927692
0.18,2,-0.0248929308959217,-0.00169886369416384,0.0171920936714784,-0.0453606779178238,0.00011190120141199,0.0415763827428002,-0.0373241370891446,-0.155980101931822,0.010569577115187,0.0696534114607176,0.171829381186356,-0.0901821955015717,-0.176742861211992,-0.15164647358623,0.0157882422355825,0.0402539139988403,0.582934049501022
0.21,2,-0.0289315469832453,-0.0125634530676188,0.0197556484674622,-0.0470595416119877,-0.00728375092827133,0.0428683329772841,-0.0317087313455611,-0.157567064424573,0.010691651153091,0.0608640807316304,0.159377829320149,-0.0673034862310658,-0.168685974710328,-0.139550970997243,0.0234585609505498,0.0452894680623798,0.645344401379437
0.24,2,-0.032308928698589,-0.010620441297647,0.0251269061352377,-0.0482497634815516,-0.000244148075807978,0.0449944558041119,-0.0301624601987772,-0.159357483647165,0.00808740501113926,0.0414543087048962,0.173050121565396,-0.021210364085818,-0.158513138218329,-0.125990579953408,0.0253608813745537,0.043427838984344,0.728039389222897
0.27,2,-0.0359202856532487,-0.00995920692566708,0.0268461155023855,-0.0483718375194555,0.000152592547379986,0.043041271197648,-0.0309762871181372,-0.160171310566525,0.00808740501113926,0.0337229529709769,0.173009430219428,-0.0248013753674937,-0.148513239946694,-0.112379324727114,0.0268562883388775,0.043031098361156,0.808018229722994
0.3,2,-0.0387991983804844,-0.00890123193049918,0.0281278929003774,-0.0480056154057436,0.0021769870092878,0.043346456292408,-0.0277209794406975,-0.160171310566525,0.00951160212001912,0.0349030020040488,0.173772392956328,-0.021566413363038,-0.138482823165583,-0.0994598223822749,0.0284025594856614,0.043031098361156,0.860774559770501
0.33,2,-0.0413729260129602,-0.00807723217464726,0.0286467075614694,-0.0451267026785078,0.010691651153091,0.0374665568000326,-0.0228380179245379,-0.158869187495549,0.011302021342611,0.0450046286406039,0.168533382162948,-0.0165512049724825,-0.128706727296772,-0.087089653208004,0.0291146580401013,0.0350250760419528,0.881669565925067
0.36,2,-0.0455743074841558,-0.0122582679728589,0.0315256202887051,-0.0409354940438042,0.0158187607450585,0.032156336151209,-0.0235297708059938,-0.158502965381837,0.00991851557969909,0.0610065004425184,0.155501978616698,-0.00839259010589923,-0.118900112918485,-0.0731426943774733,0.032970163070569,0.0284330779951374,0.881913714000875
0.39,2,-0.0474969735811436,-0.00620543026011943,0.0340993479211809,-0.0351674957528408,0.0204779198583941,0.0264493748791976,-0.0269885352132735,-0.156712546159246,0.0087384665466272,0.0658284249397259,0.1746981210771,-0.011088391776279,-0.110497349976094,-0.0627969196651102,0.0332041383098849,0.0210272530289621,0.886491490422274
0.42,2,-0.0482395906450596,-0.00167851802117985,0.0300403861608732,-0.0294503616443373,0.0190638955860062,0.0197556484674622,-0.0209255246640421,-0.156956694235054,0.00711081270790735,0.076235236671041,0.17286701050854,-0.0131839960936308,-0.10457675913775,-0.0561235389263588,0.0297046825566373,0.0164596494440545,0.889584032715842
0.45,2,-0.0504776146732994,-0.00662251655629139,0.0339671010467849,-0.0239265114291818,0.0177821181880144,0.0158391064180425,-0.0206813765882341,-0.158055360576189,0.00495417137160354,0.0732545955788853,0.172063356425672,-0.011139255958739,-0.0955636260058392,-0.0448927274391919,0.0348216193121128,0.0115665150914029,0.895087537258014
