time,Mode,Knee_Angle,Knee_Velocity,Knee_Current,Ankle_Angle,Ankle_Velocity,Ankle_Current,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Z,Gyro_Y,Shank_Angle,Thigh_Angle,Knee_Ref_Torque,Ankle_Ref_Torque,Filtered_Vertical_Load
0,2,-0.0485040843938515,0.00903347880489517,0.0267647328104495,-0.0445570238349559,-0.0279040904975534,0.0335398419141209,-0.0227362895596179,-0.165461185542365,0.00534073915829951,0.144708599098687,0.0494348989328695,0.0747296568702251,-0.275129449344361,-0.226386303292947,0.0261950539668976,0.0344147058524328,0.406862595497503
0.03,2,-0.0465508997873877,0.00831120741396323,0.0234890794600258,-0.0473138625242876,-0.0043285419273456,0.0250862147892697,-0.0344350515254168,-0.162531408632669,0.000172938220363984,0.126555172378714,0.0588854640339366,0.00634276355276142,-0.267169204789371,-0.220409761853898,0.0235806349884538,0.0182246365754163,0.542242703533026
0.06,2,-0.0468764305551317,0.000671407208471938,0.0273089795627715,-0.0548977121290729,-0.0278837448245694,0.0259509058910896,-0.0357982116153447,-0.156977039908038,0.00841293577888323,0.120609149449141,0.0467543565172277,-0.0054272082684815,-0.256736960966826,-0.209641814427117,0.0280922879726554,0.033071891435489,0.652628152307708
0.09,2,-0.0451317890967538,0.00704468927070935,0.0267342143009735,-0.0678935107476017,-0.0416882839442122,0.0412762840662862,-0.0193792535172582,-0.157933286538285,0.00782291126234728,0.128030233670054,0.0419782097842341,0.0713421023183894,-0.246686198512731,-0.201305174921923,0.0246691284930977,0.0473545538702556,0.745831680247403
0.12,2,-0.0463169245480717,-0.00343333231604968,0.0255643381043936,-0.0733563239438053,-0.0100609352905871,0.0382600380464085,-0.0242011780144658,-0.166437777845597,-0.00513728242845953,0.117465742973113,0.0477462080751976,0.0246894741660817,-0.243608915473902,-0.197052929268268,0.0289061148920153,0.032990508743553,0.834671061332031
0.15,2,-0.0451877396974598,0.00488804793440555,0.0284076459039074,-0.075558743044323,-0.00250251777703177,0.0314747561062451,-0.032502212591937,-0.162999359111301,-0.00611387473169144,0.0777408164718568,0.086855677968688,-0.00630207220679342,-0.237795139418724,-0.19235816522721,0.0260170293282876,0.0300861639250872,0.912869655446028
0.18,2,-0.0443688263598539,0.0043234555090996,0.0261848811304056,-0.075980915758741,0.000152592547379986,0.0282296212652974,-0.0273547573269855,-0.160659606718141,-0.00173955504013184,0.0498163803013194,0.0938495030569374,-0.0181025625375123,-0.226447340311899,-0.181839452294483,0.0258033997619556,0.0274666585283975,0.966256701356039
0.21,2,-0.0411999877925962,0.010737428917305,0.021886857712536,-0.076230150252795,0.000152592547379986,0.0275327819655955,-0.0250963876257617,-0.159947508163701,-0.000722271390931934,0.0399843338318023,0.103630685343994,-0.00696839299701936,-0.216254158146916,-0.17482528153325,0.0198777225053662,0.0274666585283975,0.991012298959319
0.24,2,-0.0385855688141524,0.00851975056204922,0.0196335744295582,-0.0753501998962371,0.00615965249590543,0.0275683868933175,-0.0233873510951059,-0.159174372590309,-0.0043438011820836,0.0101880957467371,0.0959095024465672,-0.0143538722902107,-0.205735445214189,-0.166946419670197,0.0194352041179642,0.0250506098615477,1.00378429517502
0.27,2,-0.0361898658202867,0.00754315825881731,0.0182602415031383,-0.0736564226203192,0.00197861669769382,0.0231228573463139,-0.0244860174362417,-0.160761335083061,-0.00167851802117985,-0.010361033967101,0.107928708761864,-0.0180720440280363,-0.195216732281462,-0.158813236894843,0.0185399945066683,0.0245368816187017,1.01367737866349
