time,Mode,Knee_Angle,Knee_Velocity,Knee_Current,Ankle_Angle,Ankle_Velocity,Ankle_Current,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Z,Gyro_Y,Shank_Angle,Thigh_Angle,Knee_Ref_Torque,Ankle_Ref_Torque,Filtered_Vertical_Load
0,1,-0.0241299681590218,0.000930814539017914,0.0115207373271889,-0.0387991983804844,-0.0126295765048168,0.0384126305937885,-0.0572018595945107,-0.15184993031607,-0.0178736737164424,0.00054424675232195,0.263771477401044,0.0581937111524806,-0.323882768232266,-0.299523911252174,0.0126397493413088,0.0424614195176041,0.469725638599811
0.03,1,-0.0256558936328216,-0.00314340647602771,0.0178075502792444,-0.0463220109663177,-0.0207322407706941,0.0563219092379528,-0.0504064048178554,-0.155776645201982,-0.0114037497075309,-0.0179347107353944,0.2804193243202,0.0619322285632903,-0.305337687307352,-0.279468164108198,0.0179092786441644,0.0567084770246488,0.556026896979685
0.06,1,-0.0257881405072176,3.56049277219967e-05,0.0161697236040325,-0.0532141076896471,-0.0185196488336843,0.0606402783288064,-0.0377107048758405,-0.160069582201605,-0.010874762209947,-0.0207627592801701,0.282057150995412,0.0488143559068575,-0.279488509781182,-0.253476566871141,0.0158238471633045,0.0625375123345642,0.643320006917529
0.09,1,-0.0259203873816136,0.000152592547379986,0.0157526373078605,-0.0581479333882666,-0.010350861130609,0.0631580553605762,-0.0389110995818964,-0.157567064424573,-0.00847397279783522,-0.0170852788883124,0.287545396282846,0.0427920367035941,-0.253888566749067,-0.227754549801121,0.0157170323801386,0.0626901048819442,0.736772769351278
0.12,1,-0.0260933256019776,0.000152592547379986,0.0156763410341706,-0.0617185989969583,-0.00778221991637928,0.0621611173843603,-0.0415560370698162,-0.157546718751589,-0.00877915789259519,-0.010544145023957,0.309925636565244,0.0536871445865251,-0.233430992563657,-0.207144383068331,0.0157170323801386,0.0625629444257942,0.833170567949461
0.15,1,-0.0244504125085198,0.00623594876959543,0.0148065635141046,-0.06493321532843,-0.00769066438795129,0.064943388164922,-0.0397249265012563,-0.159621977395957,-0.0132552059490748,-0.0178380687887204,0.338536739198991,0.0167851802117985,-0.213746553951638,-0.189067252622049,0.0124820703756829,0.065375733715832,0.923230689413129
0.18,1,-0.0231686351105279,0.00273649301634775,0.010905280719423,-0.0660267952513199,4.06913459679963e-05,0.0610014140242724,-0.0352895697907448,-0.168045086011333,-0.0122175766268909,-0.0189367351298563,0.377335937579475,-0.0386262601601204,-0.192556535538804,-0.169169184443698,0.0122531815546129,0.0613269447920164,0.993621631519517
0.21,1,-0.02175461083814,0.000320444349497971,0.0134128849147008,-0.064816227708772,0.00766523229672129,0.0556657612842189,-0.0257271034882656,-0.166254666788741,-0.00953194779300312,-0.0271462141788995,0.420453505050813,-0.0174006368195644,-0.168462172307505,-0.146488845484787,0.0133976256599628,0.0551113416954049,1.03569648325042
0.24,1,-0.0163833531703645,0.00797550380972727,0.00929797255368714,-0.0577613656015707,0.0311950031027151,0.0436109500412,-0.00505589973652353,-0.166803999959309,-0.00928779971719515,-0.0302489293089592,0.434054587440616,-0.0138655761385947,-0.140319020152389,-0.123706778160955,0.00657673879207739,0.0369324828842026,1.04899238054547
0.27,1,-0.00826034323150324,0.0146641438032167,0.00251269061352377,-0.0393790500605284,0.0660827458520259,0.0182551550848923,-0.010773033845027,-0.158401237016917,-0.0087181208736432,-0.0416170740887682,0.381750948617003,-0.0271360413424075,-0.106626585690888,-0.098152612893053,0.000284839421775974,-0.00726340525528733,1.05242062644327
