time,Mode,Knee_Angle,Knee_Velocity,Knee_Current,Ankle_Angle,Ankle_Velocity,Ankle_Current,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Z,Gyro_Y,Shank_Angle,Thigh_Angle,Knee_Ref_Torque,Ankle_Ref_Torque,Filtered_Vertical_Load
0,1,0.0291451765495773,0.000152592547379986,-0.0173243405458744,0.0362254707480087,0.000152592547379986,-0.0314849289427371,-0.0011088391776279,-0.160130619220557,-0.000457777642139958,0.00207525864436781,-0.000885036774803919,-0.00161748100222785,-0.00857570116275521,-0.0375682851649525,-0.0173955504013184,-0.0315866573076571,0.802107811721142
0.03,1,0.0291451765495773,0.000152592547379986,-0.0174057232378104,0.0363170262764367,0.000152592547379986,-0.0314442375967691,-0.00086469110181992,-0.160171310566525,0.000356049277219967,0.00244148075807978,-0.00341807306131169,-0.00224819686473179,-0.00826034323150324,-0.0372529272337006,-0.0173955504013184,-0.0315866573076571,0.801629688406018
0.06,1,0.0291451765495773,0.000152592547379986,-0.0173650318918424,0.0363170262764367,0.000152592547379986,-0.0315764844711651,-0.00147506129133986,-0.159560940377005,-5.08641824599953e-05,0.000274666585283975,-0.00252286345001577,-0.00125125888851588,-0.00820947904904324,-0.0372122358877326,-0.0173955504013184,-0.0315866573076571,0.79996134322133
0.09,1,0.0291044852036093,0.000152592547379986,-0.0172938220363984,0.0363170262764367,0.000152592547379986,-0.0315256202887051,-0.00188197475101983,-0.160171310566525,0.00076296273689993,0.00274666585283975,-0.00247199926755577,-0.00351980142623168,-0.00880967640207119,-0.0377819147312845,-0.0173955504013184,-0.0315866573076571,0.79930010884935
0.12,1,0.0290637938576413,0.000152592547379986,-0.0173345133823664,0.0363170262764367,0.000152592547379986,-0.0315052746157211,-0.00159713532924385,-0.160212001912493,-5.08641824599953e-05,0.00280770287179174,-0.00162765383871985,-0.00101728364919991,-0.00905382447787917,-0.0380158899706005,-0.0173955504013184,-0.0315866573076571,0.801090528071942
0.15,1,0.0291451765495773,0.000152592547379986,-0.0174769330932544,0.0363170262764367,0.000152592547379986,-0.0314137190872931,-0.00147506129133986,-0.160089927874589,-0.000172938220363984,0.00386567786695964,-0.00387585070345164,-0.00277718436231574,-0.00921658986175115,-0.0382091738639485,-0.0173955504013184,-0.0315866573076571,0.80169072542497
0.18,1,0.0291146580401013,0.000152592547379986,-0.0173446862188584,0.0363170262764367,0.000152592547379986,-0.0314544104332611,-0.00135298725343588,-0.159967853836685,-5.08641824599953e-05,0.00443535671051159,-0.00347911008026368,-0.00350962858973968,-0.00908434298735517,-0.0380667541530605,-0.0173955504013184,-0.0315866573076571,0.800276701152582
0.21,1,0.0289518926562293,0.000152592547379986,-0.0171412294890184,0.0363170262764367,0.000152592547379986,-0.0313933734143091,-0.00188197475101983,-0.161269976907661,-0.000295012258267973,0.00498468988107954,-0.00622577593310343,-0.0032247891679637,-0.00966419466739911,-0.0385041861222165,-0.0173955504013184,-0.0315866573076571,0.798923713899147
0.24,1,0.0273344116540015,-0.00511693675547553,-0.0165918963184505,0.0363170262764367,0.000152592547379986,-0.0316171758171331,-0.00228888821069979,-0.159805088452813,0.000518814661091952,0.00707012136193935,-0.00694804732403536,-0.00148523412783186,-0.0102847376934111,-0.0375581123284605,-0.0143030081077507,-0.0315866573076571,0.796563615833003
0.27,1,0.0262153996398816,-0.00320444349497971,-0.0123803420107629,0.0362966806034527,0.000152592547379986,-0.0313018178858811,-0.00269580167037975,-0.159764397106845,0.000315357931251971,0.00611387473169144,-0.00604266487624744,-0.00278735719880774,-0.011118910285755,-0.0372427543972086,-0.0130415763827428,-0.0315866573076571,0.798811812697734
0.3,1,0.0262459181493576,5.08641824599953e-05,-0.0143335266172267,0.0362254707480087,0.000152592547379986,-0.0314544104332611,-0.00159713532924385,-0.160374767296365,-0.00053916033407595,0.00525935646636352,-0.00698873867000336,-0.00231940672017579,-0.0115970336008789,-0.0377412233853165,-0.0153813287759026,-0.0315866573076571,0.798740602842291
0.33,1,0.0261340169479456,0.000152592547379986,-0.0152185633920306,0.0362661620939767,0.000152592547379986,-0.0315764844711651,-0.00224819686473179,-0.160089927874589,0.000356049277219967,0.00580868963693147,-0.00754824467706331,-0.0010986663411359,-0.0119123915321309,-0.0379446801151565,-0.0154118472853786,-0.0315866573076571,0.796909492273731
0.36,1,0.0256864121422976,0.000152592547379986,-0.0153609831029186,0.0362254707480087,0.000152592547379986,-0.0315052746157211,-0.00338755455183569,-0.159235409609261,-5.08641824599953e-05,0.00498468988107954,-0.00147506129133986,-0.00239061657561978,-0.0127872554704428,-0.0383821120843125,-0.0152897732474746,-0.0315866573076571,0.793165888444675
0.39,1,0.0251269061352377,0.000152592547379986,-0.0152490819015066,0.0361644337290567,0.000152592547379986,-0.0315052746157211,-0.00363170262764367,-0.160008545182653,0.000233975239315978,0.00497451704458754,0.00561540574358348,-0.00342824589780368,-0.0136112552262947,-0.0386567786695964,-0.0149540696432386,-0.0315866573076571,0.793165888444675
0.42,1,0.0228380179245379,-0.00614439324116743,-0.0141605883968627,0.0361644337290567,0.000152592547379986,-0.0315459659616891,-0.00314340647602771,-0.160130619220557,-9.15555284279916e-05,0.00225836970122379,0.00930814539017914,-0.00477106031474756,-0.0140079958494827,-0.0367646310820846,-0.011007009084343,-0.0315866573076571,0.795088554541663
0.45,1,0.021769870092878,-0.0021973326822718,-0.00986765139723909,0.0361644337290567,0.000152592547379986,-0.0316680399995931,-0.00363170262764367,-0.159764397106845,-0.000254320912299977,0.00076296273689993,0.0140690328684347,-0.00770083722444329,-0.0138248847926267,-0.0355540635395367,-0.011088391776279,-0.0315866573076571,0.798262479527167
0.48,1,0.021352783796706,0.000101728364919991,-0.0117191076387829,0.0361949522385327,0.000152592547379986,-0.0316375214901171,-0.00192266609698782,-0.160049236528621,-0.0010681478316599,-0.00154627114678386,0.010905280719423,-0.00828068890448724,-0.0134586626789148,-0.0347198909471928,-0.0125125888851588,-0.0315866573076571,0.803694774213894
0.51,1,0.0198878953418582,-0.00299081392864772,-0.0122582679728589,0.0363170262764367,0.000152592547379986,-0.0315663116346731,0.000396740623187963,-0.159316792301197,-0.000701925717947935,-0.00742617063915932,0.00394706055889564,-0.00662251655629139,-0.0117903174942269,-0.0315764844711651,-0.011179947304707,-0.0315866573076571,0.805413983581042
0.54,1,0.0174260689107944,-0.00517797377442752,-0.00809757784763126,0.0363170262764367,0.000152592547379986,-0.0315561387981811,0.000518814661091952,-0.159723705760877,-0.000498468988107954,-0.0129907122002828,-0.0142928352712587,-0.00775170140690329,-0.010905280719423,-0.0282397941017894,-0.00677510910367138,-0.0315866573076571,0.805678477329834
0.57,1,0.0160222174748985,-0.000101728364919991,-0.00835189875993123,0.0363170262764367,0.000152592547379986,-0.0315764844711651,3.05185094759972e-05,-0.159194718263293,-0.000457777642139958,-0.0204067100029501,-0.0332956938383129,-0.00887071342102318,-0.010539058605711,-0.0264493748791976,-0.00900296029541917,-0.0315866573076571,0.809605192215745
0.6,1,0.0129195023448388,-0.00135298725343588,-0.0087079480371512,0.0363170262764367,0.000152592547379986,-0.0315052746157211,-0.00302133243812372,-0.160456149988301,0.000925728120771915,-0.0245470544551937,-0.0442416659037039,-0.00362152979115167,-0.0119734285510829,-0.0248115482039857,-0.00773135573391929,-0.0315866573076571,0.817346720786157
0.63,1,0.00660217088330739,-0.00896226894945118,-0.00065106153548794,0.0363678904588967,0.000152592547379986,-0.0315866573076571,-0.0150252794986826,-0.162246569210893,0.00129195023448388,-0.0236009806614378,0.0154423657948546,-0.00667338073875139,-0.0152897732474746,-0.021769870092878,7.12098554439934e-05,-0.0316782128360851,0.831822667114272
0.66,1,0.00139367859940387,-0.00643940549943541,0.00299081392864772,0.0376700135298725,0.00735496078371532,-0.0332753481653289,-0.0033061718598997,-0.160171310566525,0.00178024638609984,-0.0169682912686544,0.0467136651712597,-0.00204474013489181,-0.0154220201218706,-0.0167037975198625,0.00306202378409172,-0.0373750012716046,0.846308786278878
0.69,1,-0.00202439446190781,-0.00252286345001577,3.05185094759972e-05,0.0386567786695964,0.000783308409883928,-0.0372325815607166,0.000152592547379986,-0.159560940377005,0.00320444349497971,-0.0114240953805149,0.0344655700348928,0.0011393576871039,-0.0130212307097588,-0.010803552354503,0.00147506129133986,-0.0349843846959848,0.854904833114617
0.72,1,-0.00676493626717938,-0.00669372641173538,0.00629698578854742,0.0396028524633524,0.0065106153548794,-0.0355235450300607,-0.000661234371979939,-0.159764397106845,0.00198370311593982,-0.00619525742362743,0.0317087313455611,0.000356049277219967,-0.010355947548855,-0.00340790022481969,0.00746686198512731,-0.0379243344421725,0.866084780419324
