time,Mode,Knee_Angle,Knee_Velocity,Knee_Current,Ankle_Angle,Ankle_Velocity,Ankle_Current,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Z,Gyro_Y,Shank_Angle,Thigh_Angle,Knee_Ref_Torque,Ankle_Ref_Torque,Filtered_Vertical_Load
0,1,0.010956144901883,0.000152592547379986,-0.00689718314157537,-0.00410982594276762,0.000152592547379986,0.00340790022481969,-0.0126651814325388,-0.159357483647165,-0.00249234494053977,-0.0200913520716982,0.032186854660685,0.00194301176997182,-0.0700806705933816,-0.0809656056398205,-0.00628681295205542,0.00350962858973968,0.592232022054709
0.03,1,0.00929797255368714,0.000152592547379986,-0.00594093651132745,-0.00303150527461572,0.0065106153548794,0.00246182643106377,-0.0136824650817387,-0.160781680756045,-0.00249234494053977,-0.0164494766075625,0.0402844325083163,0.000885036774803919,-0.0686768191574857,-0.0779137546922208,-0.00531022064882351,-0.000264493748791976,0.609566535437076
0.06,1,0.00777204707988728,0.000152592547379986,-0.00494399853511155,-0.00183111056855983,0.00162765383871985,-0.00153609831029186,-0.0116885891293069,-0.160130619220557,-0.00257372763247576,-0.0158797977640105,0.0525020091352072,-0.00043743196915596,-0.0661234371979939,-0.0737937559129612,-0.0043641468550676,-0.000457777642139958,0.625303913490198
0.09,1,0.00661234371979939,0.000152592547379986,-0.00409965310627562,-0.00097659230323191,0.00700908434298736,-0.000467950478631957,-0.0129907122002828,-0.159764397106845,-0.000946073793755913,-0.0153304645934426,0.0690837326171656,0.00097659230323191,-0.0620949939471623,-0.0686157821385337,-0.00354014709921567,-0.00279753003529974,0.636565243486842
0.12,1,0.00611387473169144,0.000152592547379986,-0.00357066560869167,0.00119022186956389,0.00749738049460331,-0.00263476465142776,-0.0121361939349549,-0.159642323068941,-0.00163782667521185,-0.0115258237454349,0.0815658029928485,0.000640888698995941,-0.0602537105421105,-0.0662862025818659,-0.00320444349497971,-0.00524918362987152,0.641448205003001
0.15,1,0.0065614795373394,0.000152592547379986,-0.00313323363953571,0.00501520839055554,0.0140792057049267,-0.00549333170567949,-0.00916572567929116,-0.159601631722973,-0.00188197475101983,-0.0121463667714469,0.0942818486078473,0.000671407208471938,-0.054404329559211,-0.0608539078951384,-0.00338755455183569,-0.0126346629230628,0.6531469669688
0.18,1,0.00806705933815526,0.000152592547379986,-0.00385550503046765,0.00915555284279916,0.011200292977691,-0.010559404278695,-0.00265511032441176,-0.159276100955229,-0.00143436994537187,-0.0134077984964548,0.0635497095655182,0.00132246874395988,-0.0460727764722638,-0.054048280281991,-0.00423189998067161,-0.0173650318918424,0.661498865728731
0.21,1,0.00972523168635111,0.000152592547379986,-0.00449639372946359,0.0116987619657989,0.00811792352061525,-0.0141605883968627,-0.00733461511073133,-0.159967853836685,-0.000742617063915932,-0.0127567369609668,0.0274463128554135,0.00611387473169144,-0.0414339630319122,-0.0510778120263273,-0.00534073915829951,-0.0155644398327586,0.666269926043479
0.24,1,0.011159601631723,0.000152592547379986,-0.0054831588691875,0.0117903174942269,0.000193283893347982,-0.0137841934466587,-0.00676493626717938,-0.159113335571357,-0.000986765139723909,-0.0137638477736747,0.021820734275338,0.00144454278186387,-0.0389517909278644,-0.0500401827041434,-0.00616473891415143,-0.0101931821649831,0.683441674041973
0.27,1,0.0124718975391909,0.000152592547379986,-0.0065004425183874,0.0118717001861629,0.000152592547379986,-0.0114240953805149,-0.00521866512039552,-0.160415458642333,-0.000335703604235969,-0.011332539852087,0.00696839299701936,-0.00395723339538764,-0.0383515935748365,-0.0507726269315673,-0.00699891150649536,-0.0100711081270791,0.694743695384584
0.3,1,0.0135502182073428,0.000152592547379986,-0.00716167689036734,0.0128482924893948,0.00580868963693147,-0.010783206681519,-0.00721254107282734,-0.160293384604429,0.000722271390931934,-0.00677510910367138,-0.00417086296171962,-0.0054628131962035,-0.0376089765109205,-0.0510778120263273,-0.00775170140690329,-0.0130619220557268,0.69772433647674
0.33,1,0.0142623167617827,0.000152592547379986,-0.00785342977182328,0.0143742179631947,0.00232957955666779,-0.0139978230129907,-0.0076194545325073,-0.160049236528621,-0.000376394950203965,-0.00285856705425174,-0.00345876440727968,-0.00632750429802342,-0.0387686798710084,-0.0529394411043631,-0.00808740501113926,-0.0154830571408226,0.700816878770308
0.36,1,0.0147709585863826,0.000152592547379986,-0.00823999755851924,0.0142521439252907,0.000152592547379986,-0.0134891811883908,-0.00729392376476333,-0.160171310566525,-5.08641824599953e-05,0.00476088747825556,-0.0043743196915596,-0.00566626992604348,-0.0390433464562924,-0.0537329223507391,-0.00854518265327921,-0.0120548112430189,0.700552385021516
0.39,1,0.0150151066621906,0.000152592547379986,-0.00848414563432722,0.0141504155603707,0.000152592547379986,-0.0125024160486668,-0.00810775068412325,-0.159886471144749,-0.000132246874395988,0.00796533097323527,0.00302133243812372,-0.00254320912299977,-0.0396638894823044,-0.054577267779575,-0.00854518265327921,-0.0120548112430189,0.701030508336639
0.42,1,0.0152185633920306,0.000152592547379986,-0.00855535548977121,0.0140385143589587,0.000152592547379986,-0.0121870581174149,-0.00745668914863531,-0.159520249031037,0.000356049277219967,0.00898261462243517,0.00253303628650777,0.0011088391776279,-0.0400809757784763,-0.0552486749880469,-0.00860621967223121,-0.0120548112430189,0.697388632872504
0.45,1,0.0154118472853786,0.000152592547379986,-0.00880967640207119,0.0138960946480707,0.000152592547379986,-0.0119429100416069,-0.00700908434298736,-0.159560940377005,-0.000823999755851924,0.00849431847081922,0.00290943123671173,0.00157678965625985,-0.0398978647216203,-0.0551774651326029,-0.00900296029541917,-0.0119734285510829,0.695883053071688
0.48,1,0.0154118472853786,0.000152592547379986,-0.00903347880489517,0.0137333292641987,0.000152592547379986,-0.0119022186956389,-0.00741599780266732,-0.159560940377005,-0.000701925717947935,0.0101219723095391,0.000803654082867926,-0.00175990071311584,-0.0396028524633524,-0.0549740084027629,-0.00900296029541917,-0.0114444410534989,0.697937966043072
0.51,1,0.0154118472853786,0.000152592547379986,-0.00903347880489517,0.0137333292641987,0.000152592547379986,-0.0116173792738629,-0.00700908434298736,-0.160130619220557,-0.00114953052359589,0.0116987619657989,-0.00250251777703177,-0.00333669036937569,-0.0397961363567003,-0.0551062552771589,-0.00900296029541917,-0.0114444410534989,0.696066164128544
