time,Mode,Knee_Angle,Knee_Velocity,Knee_Current,Ankle_Angle,Ankle_Velocity,Ankle_Current,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Z,Gyro_Y,Shank_Angle,Thigh_Angle,Knee_Ref_Torque,Ankle_Ref_Torque,Filtered_Vertical_Load
0,2,-0.0453708507543158,0.0114546138899909,0.010589922788171,-0.086886196478164,-0.0387788527075004,0.0509760836614073,-0.00615456607765943,-0.177180293181148,-0.0263374736777856,-0.0187994018372143,0.332148197882015,0.0524918362987152,-0.168986073386842,-0.123391420229703,0.0193792535172582,0.0517237871435692,0.601687673574023
0.03,2,-0.0480259610787276,-0.00627664011556342,0.0289976704204433,-0.097384563737907,-0.0282194484288054,0.0512812687561673,-0.0508743552964873,-0.15225684377575,-0.00827051606799524,0.00408439385153762,0.308425143182674,0.0433566291289,-0.165328938667969,-0.117074088768171,0.0317799412010051,0.0515559353414513,0.674041973123366
0.06,2,-0.0493840347504095,-0.00159713532924385,0.032985422325307,-0.105121005890072,-0.0211696727398501,0.0495773186437574,-0.0403759880367443,-0.155837682220934,-0.0156763410341706,0.0223497217729219,0.322102521846166,0.130288603371278,-0.156030966114282,-0.10640786970631,0.0314442375967691,0.0492619607125055,0.732250943530585
0.09,2,-0.0529038361766411,-0.00906908373261717,0.0337076937162389,-0.108666239407534,-0.00533565274005351,0.0444502090517899,-0.0304066082745852,-0.165461185542365,-0.0300200404878892,0.0314696696879991,0.299549343343404,-0.000940987375509913,-0.143141982278919,-0.0900448622089297,0.0353607796461888,0.043900875881222,0.792713197220781
0.12,2,-0.0576545508184047,-0.0139316995757927,0.0413068025757622,-0.109032461521246,0.000467950478631957,0.0402793460900703,-0.0426547034109521,-0.159235409609261,-0.0231228573463139,2.54320912299977e-05,0.296889146600747,-0.0196946114485102,-0.131560207932778,-0.0736920275480412,0.0425377157912941,0.0396740623187963,0.863597521897031
0.15,2,-0.0591855627104505,-0.00299081392864772,0.0401725313069043,-0.10561947487818,0.0155898719239886,0.0357015696686707,-0.0251370789717297,-0.167638172551653,-0.0173650318918424,-0.00641905982645141,0.333501185135451,0.00223293760999379,-0.113925595873898,-0.054546749270099,0.0383770256660665,0.0314442375967691,0.927762688070315
0.18,2,-0.0596535131890825,6.61234371979939e-05,0.0364136682231107,-0.0958077740816472,0.0384990997039705,0.0250862147892697,-0.0228990549434899,-0.162775556708477,-0.0196437472660502,-0.00479140598773156,0.337127801344849,0.00838750368765323,-0.0955076754051332,-0.0356354462314727,0.0364899644968006,0.0162917976419365,0.954517248044272
0.21,2,-0.0600299081392865,0.000152592547379986,0.0367544582455926,-0.0795871862951547,0.0573646249783827,0.00833663950519323,-0.0263171280048016,-0.161737927386293,-0.0202337717825861,-0.0163528346608885,0.33107496363211,0.00671915850296538,-0.0798313343709627,-0.0195877966653442,0.0367748039185766,-0.000625629444257942,0.961083813999858
0.24,2,-0.0602944018880785,0.000152592547379986,0.0367290261543626,-0.0677663502914518,0.0257983133437096,-0.000559506007059949,-0.0306304106774092,-0.155980101931822,-0.0239163385926898,-0.0311187068290251,0.311049734997609,-0.0157628101443525,-0.0730969166132593,-0.0125939715770948,0.0367748039185766,0.00850957772555722,0.952319915362
0.27,2,-0.0605283771273944,0.000152592547379986,0.0367442854091006,-0.0607623523667104,0.021713919492172,0.00927254046245715,-0.00605283771273944,-0.157017731254006,-0.0258898688721376,-0.0703960285246335,0.261162144840846,0.0378938159326965,-0.0637328206223741,-0.00302641885636972,0.0369426557206946,0.0117801446577349,0.944079917803481
