time,Mode,Knee_Angle,Knee_Velocity,Knee_Current,Ankle_Angle,Ankle_Velocity,Ankle_Current,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Z,Gyro_Y,Shank_Angle,Thigh_Angle,Knee_Ref_Torque,Ankle_Ref_Torque,Filtered_Vertical_Load
0,1,0.0187587104912463,-0.0021973326822718,-0.010813725190995,-0.0188197475101983,0.00784325693533128,0.0126651814325388,-0.0304066082745852,-0.162327951902829,-0.000661234371979939,0.0468560848821477,-0.00256355479598376,-0.487818028300831,-0.0718609169794814,-0.0905178991058077,-0.010711996826075,0.0122989593188269,0.446740114546139
0.03,1,0.0169377727591784,-0.00591041800185146,-0.00752789900407931,-0.0191961424604022,-0.00280770287179174,0.0102949105299031,-0.0310169784641051,-0.154352448093102,-0.00237027090263578,0.100507624540951,-0.0594093651132745,-0.904863633126825,-0.0908230842005676,-0.107720165613778,-0.00605283771273944,0.02167831456445,0.331247901852474
0.06,1,0.0166529333374025,-0.000183111056855983,-0.00817896053956725,-0.0171310566525264,0.0032349620044557,0.0054424675232195,-0.0198268583229062,-0.151626127913246,-0.0115665150914029,0.107669301431318,-0.104871771396018,-1.13480025635548,-0.101494389680675,-0.118076113162633,-0.00945056510106713,0.0118208360037029,0.233212276579079
0.09,1,0.0154525386313466,0.000152592547379986,-0.00946073793755913,-0.0167037975198625,0.000152592547379986,0.0103050833663951,0.0143131809442427,-0.157200842310862,-0.00509659108249153,0.0836614073102003,-0.0907010101626637,-0.912106692709128,-0.0937223426007874,-0.109113844213182,-0.00904365164138717,0.0155644398327586,0.198014262316762
0.12,1,0.0132145146031068,0.000152592547379986,-0.00850449130731122,-0.0163884395886105,0.000152592547379986,0.0135502182073428,0.0168360443942585,-0.160008545182653,0.00263476465142776,0.011251157160151,-0.0225328328297779,-0.248949654632201,-0.0701823989583015,-0.0833358765424563,-0.00781273842585528,0.0152592547379986,0.202683594266589
0.15,1,0.010742515335551,0.000152592547379986,-0.00700908434298736,-0.0160730816573585,0.000152592547379986,0.0147506129133986,-0.0145369833470667,-0.159560940377005,0.00377412233853165,-0.00281787570828374,0.0179855749178543,0.043234555090996,-0.0599485254473505,-0.0706198309274575,-0.00620543026011943,0.0148930326242866,0.225216427096367
0.18,1,0.00898261462243517,0.000152592547379986,-0.00574765261797947,-0.0158594520910265,0.000152592547379986,0.0147607857498906,-0.0138045391196427,-0.159357483647165,-0.00200404878892382,0.0075787631865393,0.0264697205521816,-0.0414136173589282,-0.0635090182195502,-0.0724204229865413,-0.00509659108249153,0.0148014770958586,0.263283181249428
0.21,1,0.00842310861537523,0.000152592547379986,-0.00488296151615955,-0.0155644398327586,0.000152592547379986,0.0147913042593666,-0.0116885891293069,-0.158869187495549,0.00381481368449965,0.0190232042400382,0.0366222113711966,0.0158899706005025,-0.0616473891415143,-0.0699789422284616,-0.00473036896877956,0.0144759463281147,0.310098574785607
0.24,1,0.00906399731437117,0.000152592547379986,-0.00463881344035157,-0.0152999460839666,0.000152592547379986,0.0145064648375907,-0.00725323241879533,-0.158380891343933,0.000600197353027945,0.032481866918953,0.02208522802413,0.0293994974618773,-0.0592160812199265,-0.0681783501693777,-0.00494399853511155,0.0141911069063387,0.372203741569262
0.27,1,0.010386466058331,0.000152592547379986,-0.00502538122704754,-0.0152592547379986,0.000152592547379986,0.0143030081077507,-0.00582903530991546,-0.157770521154413,0.00125125888851588,0.0483311461734876,-0.00911486149683116,0.0427259132663961,-0.054648477635019,-0.064953561001414,-0.00570696127201147,0.0141911069063387,0.445010732342499
0.3,1,0.0115766879278949,0.000152592547379986,-0.00596128218431145,-0.0153202917569506,0.000152592547379986,0.0142419710887987,-0.0128686381623788,-0.161758273059277,0.0010884935046439,0.0627562283191422,-0.0054017761772515,0.064841659800002,-0.0553910946989349,-0.0668863999348938,-0.00640888698995941,0.0141911069063387,0.528682312489191
0.33,1,0.0127669097974588,0.000152592547379986,-0.00671407208471938,-0.0155339213232826,0.000152592547379986,0.0142521439252907,-0.0116478977833389,-0.163060396130253,-0.0043234555090996,0.0585548468479466,-0.00261441897844376,0.0606097598193304,-0.0573341064689067,-0.0700399792474136,-0.00725323241879533,0.0141911069063387,0.607318338572344
0.36,1,0.0138757489750867,0.000152592547379986,-0.00747703482161931,-0.0157170323801386,0.000152592547379986,0.0143233537807347,-0.0102237006744591,-0.162572099978637,-0.00416069012522762,0.0396130252998444,-0.010996836247851,0.0448622089297159,-0.0577410199285867,-0.0715353862117374,-0.00790429395428327,0.0147607857498906,0.655761385947244
0.39,1,0.0147607857498906,0.000152592547379986,-0.00813826919359925,-0.0157170323801386,0.000152592547379986,0.0146081932025107,-0.011240984323659,-0.159479557685069,7.12098554439934e-05,0.0453098137353638,-0.0138655761385947,0.0484532202113915,-0.0584938098289946,-0.0731528672139653,-0.00839259010589923,0.0148014770958586,0.677297280800806
