time,Mode,Knee_Angle,Knee_Velocity,Knee_Current,Ankle_Angle,Ankle_Velocity,Ankle_Current,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Z,Gyro_Y,Shank_Angle,Thigh_Angle,Knee_Ref_Torque,Ankle_Ref_Torque,Filtered_Vertical_Load
0,1,-0.0150863165176346,0.00752789900407931,0.00878933072908719,-0.0127669097974588,0.000152592547379986,0.011373231198055,-0.0443637399416079,-0.155288349050366,-0.0149438968067466,-0.0169988097781304,0.0473240353607796,-0.00426241849014761,-0.238166447950682,-0.222876674703207,0.00586972665588346,0.011291848506119,0.0487380596331675
0.03,1,-0.0152897732474746,0.00146488845484787,0.0064800968454034,-0.0149540696432386,-0.0076398002054913,0.0128482924893948,-0.0409049755343282,-0.155939410585854,-0.0136010823898027,-0.0183823155410423,0.0469374675740837,0.00157678965625985,-0.234300770083722,-0.218797367269916,0.00825017039501124,0.0185755994343903,0.0592059083834345
0.06,1,-0.0157678965625985,0.000162765383871985,0.00896226894945118,-0.0152287362285226,0.00011190120141199,0.0153202917569506,-0.0428988514867601,-0.15602079327779,-0.0132755516220588,-0.021535894853562,0.0472935168513037,0.0098269600512711,-0.231004771060315,-0.21505376344086,0.00951160212001912,0.0137638477736747,0.0667541530604979
0.09,1,-0.0161442915128025,0.000152592547379986,0.00973540452284311,-0.0150456251716666,0.000152592547379986,0.0139164403210547,-0.0428174687948241,-0.154108300017294,-0.0154728843043306,-0.0184535253964863,0.0488703065075635,0.00968454034038311,-0.229214351837723,-0.212856430758588,0.00991851557969909,0.0132755516220588,0.0787275816115807
0.12,1,-0.0163274025696585,0.000152592547379986,0.00966419466739911,-0.0149540696432386,0.000152592547379986,0.0132958972950428,-0.0422477899512721,-0.15541042308827,-0.0133976256599628,-0.0196132287565742,0.0538041322061831,0.00751772616758731,-0.227240821558275,-0.210689616585793,0.00991851557969909,0.0132755516220588,0.0882188380586159
0.15,1,-0.0163274025696585,0.000152592547379986,0.00999989827163508,-0.0151066621906186,0.000152592547379986,0.0132552059490748,-0.0420036418754641,-0.154677978860846,-0.0135196996978668,-0.0160832544938505,0.0605894141463464,0.00839259010589923,-0.224748476617735,-0.208207444481745,0.00991851557969909,0.0132755516220588,0.100548315886919
0.18,1,-0.0161137730033265,0.000152592547379986,0.0097964415417951,-0.0164494766075625,-0.00704977568895535,0.0141402427238787,-0.0413525803399762,-0.156102175969726,-0.0126244900865708,-0.0148523412783186,0.0644856105227821,0.010427157404299,-0.221778008362072,-0.205440432955921,0.00991851557969909,0.0189519943845943,0.111270485549486
0.21,1,-0.0157984150720745,0.000152592547379986,0.00989816990671509,-0.0175481429486984,-0.000478123315123956,0.0183111056855983,-0.0389110995818964,-0.156712546159246,-0.0132755516220588,-0.0159204891099785,0.0684123254086937,0.00965402183090711,-0.217271441796116,-0.201239051484725,0.00971505884985911,0.0167241431928465,0.118798384553565
0.24,1,-0.0154016744488866,0.000152592547379986,0.00963367615792311,-0.0175481429486984,0.000152592547379986,0.0164698222805465,-0.0395214697714164,-0.155695262510046,-0.0130720948922188,-0.0176600441501104,0.0697042756431776,0.00564592425305948,-0.213771986042868,-0.198177027700634,0.00930814539017914,0.0157170323801386,0.127414777062288
0.27,1,-0.0145268105105747,0.000152592547379986,0.00919624418876715,-0.0175481429486984,0.000152592547379986,0.0159408347829625,-0.0394400870794804,-0.15581733654795,-0.0118513545131789,-0.0178838465529344,0.0715659047212134,0.00500503555406354,-0.209896135339417,-0.195165868099002,0.00891140476699118,0.0157170323801386,0.138289539272235
0.3,1,-0.0134586626789148,0.000152592547379986,0.00853500981678721,-0.0178533280434584,-0.000478123315123956,0.0161341186763105,-0.0395214697714164,-0.155939410585854,-0.011200292977691,-0.0195420189011302,0.0788293099765007,0.00770083722444329,-0.206488235114597,-0.19281594286935,0.00827051606799524,0.0157170323801386,0.150863165176346
0.33,1,-0.0121972309539069,0.000152592547379986,0.00805688650166326,-0.0202948088015381,-0.00704977568895535,0.0194809818821782,-0.0375275938189845,-0.156549780775374,-0.0115258237454349,-0.0186162907803583,0.0879645171463159,0.00818913337605925,-0.202948088015381,-0.190537227495142,0.0076194545325073,0.0235094251330098,0.158970915860469
0.36,1,-0.010610268461155,0.000152592547379986,0.00710063987141535,-0.0202744631285541,0.000152592547379986,0.0197454756309702,-0.0381786553544725,-0.156509089429406,-0.0117292804752749,-0.0197047842850022,0.101351969969787,0.00684631895911537,-0.197932879624826,-0.187078463087863,0.0065614795373394,0.0181585131382183,0.174718466750084
0.39,1,-0.00849431847081922,0.000152592547379986,0.00612404756818344,-0.02218695638905,-0.0075991088595233,0.0207932777896461,-0.0354116438286487,-0.155532497126174,-0.011363058361563,-0.021240882595294,0.104129154332102,0.00301115960163172,-0.193517868587298,-0.184830266223131,0.0053916033407595,0.0249946592608417,0.187526067893511
0.42,1,-0.00568661559902748,0.000152592547379986,0.00400809757784763,-0.0227362895596179,7.12098554439934e-05,0.0225836970122379,-0.0287382630898974,-0.158909878841517,-0.011363058361563,-0.02198349965921,0.0920845159255755,0.00185145624154383,-0.184901476078575,-0.17897071240374,0.00369273964659566,0.0203558458204901,0.202805668304493
